name,city,state,address,phone,website,rating,reviews_count,category,subtypes,latitude,longitude,postal_code,source,confirmed,confidence,place_id,photo,reviews_link,booking_link,maps_link,verified
Revere Health Cardiology - Provo,Provo,UT,"1055 N 500 W Bldg C, Ste 201, Provo, UT 84604",8013734366,https://reverehealth.com/departments/provo-cardiology-2,4.7,326.0,Medical clinic,"Cardiologist, Medical clinic",40.2483256,-111.6679693,84604,outscraper,,,ChIJWzhyHwqaTYcRWDC1FlFzd5M,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH69lOCM-b57ndGHyXoDeXwhxVtnubZItFw8mzEJN8NZNJvyHSxY4S53OAY9wxByEJvTrBpwUFWN6o5y2SEzFefuPDNtcQ2BS9AExsv10RLlIfNEahx-IGZc4j2krZl3HepA2WQnsUW2nmx=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJWzhyHwqaTYcRWDC1FlFzd5M&q=*&authuser=0&hl=en&gl=US,https://reverehealth.com/departments/provo-cardiology-2/,"https://www.google.com/maps/place/Revere+Health+Cardiology+-+Provo/@40.2483256,-111.6679693,14z/data=!4m8!1m2!2m1!1sRevere+Health+Cardiology+-+Provo!3m4!1s0x874d9a0a1f72385b:0x9377735116b53058!8m2!3d40.2483256!4d-111.6679693",True
Intermountain Health Heart & Vascular – Downtown Clinic Cardiology,Billings,MT,"2900 12th Ave N #204e, Billings, MT 59101",4062375001,https://intermountainhealthcare.org/locations/intermountain-health-downtown-clinic/intermountain-health-heart-vascular-downtown-clinic-cardiology,4.7,172,Surgeon,"Surgeon, Medical clinic",45.7925721,-108.5182078,59101,outscraper,,,ChIJcdjU1Hl7SFMRHUJAMLFPvFI,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1lrgRurzoDjOltfhomDKCA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=140.45193&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJcdjU1Hl7SFMRHUJAMLFPvFI&q=*&authuser=0&hl=en&gl=US,https://www.zocdoc.com/practice/intermountain-health-mt-cardiology-144167?LocIdent=350308&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_P7p-HJhL-0igYhI-D1YNZQ-lo_w1W5dvAMz0WnzHVv8ALiFh-entity&rwg_token=AFd1xnHB6pKVylRnmyjjUzxJV0_207St5HXxAH6Dtt0zsibKRQlzlKEF0C6C-GEVNItCzEAla3nw6x8YmlA3Dwfudt92VRPAng==,"https://www.google.com/maps/place/Intermountain+Health+Heart+%26+Vascular+%E2%80%93+Downtown+Clinic+Cardiology/@45.7925721,-108.5182078,14z/data=!4m8!1m2!2m1!1sIntermountain+Health+Heart+%26+Vascular+%E2%80%93+Downtown+Clinic+Cardiology!3m4!1s0x53487b79d4d4d871:0x52bc4fb13040421d!8m2!3d45.7925721!4d-108.5182078",True
Allina Health Minneapolis Heart Institute – St. Paul,St Paul,MN,"Nasseff Specialty Center, 225 Smith Ave N # 400, St Paul, MN 55102",6512920007,https://account.allinahealth.org/locations/753,4.8,296.0,Cardiologist,"Cardiologist, Hospital, Medical clinic",44.9441524,-93.1060407,55102,outscraper,,,ChIJMcTDzbAq9ocRMlr0b0iMxyw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-9ft3buQyi6H6iM4JMJ6hORXSVdGhK4vxSHIUcCGEOHNGkdmkfIyplWQgJ9ZYGCY-qsWb6PpG8rZm9YuPBerQ0he8uvI16oAZxX1c9M2SEZl1K5t95TOD_jRKTjy5yqvvZvvh=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJMcTDzbAq9ocRMlr0b0iMxyw&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Allina+Health+Minneapolis+Heart+Institute+%E2%80%93+St.+Paul/@44.9441524,-93.1060407,14z/data=!4m8!1m2!2m1!1sAllina+Health+Minneapolis+Heart+Institute+%E2%80%93+St.+Paul!3m4!1s0x87f62ab0cdc3c431:0x2cc78c486ff45a32!8m2!3d44.9441524!4d-93.1060407",True
41st Street Testing Center,Rochester,MN,"3033 41st St NW, Rochester, MN 55901",5072939525,https://communityhealth.mayoclinic.org/covid-care-options,5.0,2,Medical laboratory,Medical laboratory,44.066294,-92.506241,55901,outscraper,,,ChIJpxUSoCle94cRbLk5cGgjfq8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAET58-rVYhYOn__j94DpYsRPtX3x9WeGV_53FFTmH8NGUL2E8rgdVUGchhz9-L9NJHnK5Inhy4Bs09aQ49Vk_DLBu6CuNXOXplB2b34c8lScMcI_oRcoRGYhbb1IU5CioQqc2Od=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJpxUSoCle94cRbLk5cGgjfq8&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/41st+Street+Testing+Center/@44.066294,-92.506241,14z/data=!4m8!1m2!2m1!1s41st+Street+Testing+Center!3m4!1s0x87f75e29a01215a7:0xaf7e23687039b96c!8m2!3d44.066294!4d-92.506241",False
"Well Living Lab, Inc.",Rochester,MN,"221 1st Ave SW, Rochester, MN 55902",,http://welllivinglab.com/,4.9,7,Research institute,Research institute,44.0208057,-92.464709,55902,outscraper,,,ChIJ4-mkXWNf94cRM-hnCbD9wQw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIQHu6ozv7k5Nafn1DtaCjDWESCGD8loHroKN4dvEHDPD8rjBdzQ6836SVrzHyTasmn9-POgnTdf49Yek7UFMJtAeHxwIRsQBxvX1hTifHbCsFC2HniA9g0jOL-vlBhTami5-C=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ4-mkXWNf94cRM-hnCbD9wQw&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Well+Living+Lab%2C+Inc./@44.0208057,-92.464709,14z/data=!4m8!1m2!2m1!1sWell+Living+Lab%2C+Inc.!3m4!1s0x87f75f635da4e9e3:0xcc1fdb00967e833!8m2!3d44.0208057!4d-92.464709",True
D & A Testing Services,Rochester,MN,"829 3rd Ave SE #265, Rochester, MN 55904",5072828378,http://dandatestingservices.com/,4.1,10,Drug testing service,"Drug testing service, Paternity testing service",44.0144622,-92.4599425,55904,outscraper,,,ChIJTVEKhd_h-YcRxMiaacBy9KM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxWC3XL1NFV5iw_hjgEPxtjbEZldK9pnmxeGMS8mYpu080n4uvRE1OmAEmrVma1umt8vMJJzEWxGc8D6ZjLQPdJv_NNNKLt9wLh0UKiEfhDGnn198jD4GrfFwZpo0RUHrUgCs=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJTVEKhd_h-YcRxMiaacBy9KM&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/D+%26+A+Testing+Services/@44.0144622,-92.4599425,14z/data=!4m8!1m2!2m1!1sD+%26+A+Testing+Services!3m4!1s0x87f9e1df850a514d:0xa3f472c0699ac8c4!8m2!3d44.0144622!4d-92.4599425",True
Trybe Labs,Kearny,NJ,"78 John Miller Way, Kearny, NJ 07032",,https://trybelabs.us/,4.9,16.0,Laboratory,Laboratory,40.724328299999996,-74.1094976,07032,outscraper,,,ChIJsW637FvrLUERxSdtyu5_b-w,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8dtVNThlVrciklyZq_yAMA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=330.26657&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJsW637FvrLUERxSdtyu5_b-w&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Trybe+Labs/@40.724328299999996,-74.1094976,14z/data=!4m8!1m2!2m1!1sTrybe+Labs!3m4!1s0x412deb5becb76eb1:0xec6f7feeca6d27c5!8m2!3d40.724328299999996!4d-74.1094976",True
Accureference Lab,Newark,NJ,"253 Lafayette St, Newark, NJ 07105",8002950529,https://accureference.com/,5.0,1.0,Medical laboratory,Medical laboratory,40.728751599999995,-74.16154709999999,07105,outscraper,,,ChIJRaem-ZpTwokRbuCc0_z4eJU,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szH5qhjmIHZPV2VMVnImgA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=26.669352&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJRaem-ZpTwokRbuCc0_z4eJU&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Accureference+Lab/@40.728751599999995,-74.16154709999999,14z/data=!4m8!1m2!2m1!1sAccureference+Lab!3m4!1s0x89c2539af9a6a745:0x9578f8fcd39ce06e!8m2!3d40.728751599999995!4d-74.16154709999999",False
CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only,Newark,NJ,"Maple Court Mall, 275 Chestnut St, Newark, NJ 07105",9732741901,,2.5,2.0,Medical laboratory,Medical laboratory,40.7224365,-74.1645589,07105,outscraper,,,ChIJ6dpAt5hTwokRaWV3BxWt-LU,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-G_l2titOn640lMhU43X_Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=187.34082&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJ6dpAt5hTwokRaWV3BxWt-LU&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/CVS+Health+COVID-19+Drive+Thru+Testing+Site+-+By+Appointment+Only/@40.7224365,-74.1645589,14z/data=!4m8!1m2!2m1!1sCVS+Health+COVID-19+Drive+Thru+Testing+Site+-+By+Appointment+Only!3m4!1s0x89c25398b740dae9:0xb5f8ad1507776569!8m2!3d40.7224365!4d-74.1645589",False
Diagnostic Lane,Newark,NJ,"290 Ferry St, Newark, NJ 07105",7324854083,https://diagnostic-lane.com/,,,Blood testing service,"Blood testing service, Medical laboratory",40.7290123,-74.15108649999999,07105,outscraper,,,ChIJg2dGb3JTwokR1hgBlwoEUOg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5P8dGnnDz2-DLZ2VTnUY-6BMKg87_WFPVWUS-1K1v9l7rFmSuCE0_pKDpo67vAM643JNVia6RRD3nT0uSoqIeeI5RrS3-2QTYyX8m9pXQY1ljcOzqwNwq_eCfETy04Bnx0CBr=w800-h500-k-no,,,"https://www.google.com/maps/place/Diagnostic+Lane/@40.7290123,-74.15108649999999,14z/data=!4m8!1m2!2m1!1sDiagnostic+Lane!3m4!1s0x89c253726f466783:0xe850040a970118d6!8m2!3d40.7290123!4d-74.15108649999999",True
Bio Diagnostic Laboratory,Jersey City,NJ,"709 Newark Ave, Jersey City, NJ 07306",,http://bdllabs.com/,1.0,1.0,Medical laboratory,Medical laboratory,40.7349137,-74.06114079999999,07306,outscraper,,,ChIJGwK76zBXwokRaX4yGHvB1Nc,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T_3LNjcEbsvX-T22B_GG4Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=198.90779&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJGwK76zBXwokRaX4yGHvB1Nc&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Bio+Diagnostic+Laboratory/@40.7349137,-74.06114079999999,14z/data=!4m8!1m2!2m1!1sBio+Diagnostic+Laboratory!3m4!1s0x89c25730ebbb021b:0xd7d4c17b18327e69!8m2!3d40.7349137!4d-74.06114079999999",False
Advanced Medical & Diagnostic Center,Hackensack,NJ,"126 State St First Floor, Hackensack, NJ 07601",8778909906,https://www.advancedmedical4911.com/,5.0,36.0,Diagnostic center,Diagnostic center,40.8823538,-74.0449706,07601,outscraper,,,ChIJH_hklpv7wokRyEAPCG4kKv0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxNJSWq01jrEMqXKd4SxLX6UBTNay6Ey97sxOUVQ_3lvxnqsTgKvbEvOSfk8eKhk3gM6K53R1gqJkiwJU8Lm0Su7GkYNTTEPuD0aPWLgX7lPOuIjmmbbE80JguzPCeud6wPb0talVtzcDh=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJH_hklpv7wokRyEAPCG4kKv0&q=*&authuser=0&hl=en&gl=US,https://www0.apptoto.com/b/advancedhackensack/,"https://www.google.com/maps/place/Advanced+Medical+%26+Diagnostic+Center/@40.8823538,-74.0449706,14z/data=!4m8!1m2!2m1!1sAdvanced+Medical+%26+Diagnostic+Center!3m4!1s0x89c2fb9b9664f81f:0xfd2a246e080f40c8!8m2!3d40.8823538!4d-74.0449706",True
American Dianostic Imaging,Newark,NJ,"9 Alling St, Newark, NJ 07102",9732425600,,1.0,2.0,Medical diagnostic imaging center,"Medical diagnostic imaging center, Medical laboratory",40.7333906,-74.1663445,07102,outscraper,,,ChIJqdhjgoNTwokRd6nB8JueACo,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qUxhQ1UaXd16xfK8lhIjjQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=143.35255&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJqdhjgoNTwokRd6nB8JueACo&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/American+Dianostic+Imaging/@40.7333906,-74.1663445,14z/data=!4m8!1m2!2m1!1sAmerican+Dianostic+Imaging!3m4!1s0x89c253838263d8a9:0x2a009e9bf0c1a977!8m2!3d40.7333906!4d-74.1663445",False
Patient Service Center,Jersey City,NJ,"550 Newark Ave STE 407, Jersey City, NJ 07306",2017926662,https://www.bioreference.com/patients/locations-patient-services/,4.4,22.0,Medical laboratory,"Medical laboratory, Blood testing service, Diagnostic center",40.7314921,-74.055596,07306,outscraper,,,ChIJGULIfTZXwokRfkcr6y2oTGk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmCUPMP-WH7YPw0WlAXhJK-zTFWyZbzQaf-K0lkH_VrNLOzqtx7-JE9R8TUaoQ1Lc-Q7Hz376Xa3lh3Ufu_Asv7yKArAN2puV35qv9KfGhfuuKH5ri9xFlXWHE2oGczEhSxeXSsw=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJGULIfTZXwokRfkcr6y2oTGk&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Patient+Service+Center/@40.7314921,-74.055596,14z/data=!4m8!1m2!2m1!1sPatient+Service+Center!3m4!1s0x89c257367dc84219:0x694ca82deb2b477e!8m2!3d40.7314921!4d-74.055596",True
Jersey City Medical Center Vascular Testing Center,Jersey City,NJ,"377 Jersey Ave # 460, Jersey City, NJ 07302",2017165810,https://www.rwjbh.org/our-locations/outpatient-rehab-center/jersey-city-medical-center-vascular-testing-cent/,3.0,4.0,Medical diagnostic imaging center,Medical diagnostic imaging center,40.7149462,-74.05069619999999,07302,outscraper,,,ChIJB8tuTBdRwokRCuHNUn8L8Lo,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Yc2C9bGsOcGoSlojOzBxSA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=237.75436&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJB8tuTBdRwokRCuHNUn8L8Lo&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Jersey+City+Medical+Center+Vascular+Testing+Center/@40.7149462,-74.05069619999999,14z/data=!4m8!1m2!2m1!1sJersey+City+Medical+Center+Vascular+Testing+Center!3m4!1s0x89c251174c6ecb07:0xbaf00b7f52cde10a!8m2!3d40.7149462!4d-74.05069619999999",True
Everest Laboratories,Kearny,NJ,"206 Bergen Ave # 103, Kearny, NJ 07032",5515807049,,4.8,4.0,Laboratory,Laboratory,40.7579229,-74.1490994,07032,outscraper,,,ChIJaddllmpUwokRQ3v5Up2GqOw,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cQ5M555roB-KNx7nkD4Kxw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=204.65291&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJaddllmpUwokRQ3v5Up2GqOw&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Everest+Laboratories/@40.7579229,-74.1490994,14z/data=!4m8!1m2!2m1!1sEverest+Laboratories!3m4!1s0x89c2546a9665d769:0xeca8869d52f97b43!8m2!3d40.7579229!4d-74.1490994",False
Chinatown Cardiology,Chinatown,NY,"139 Centre St STE 307, Chinatown, NY 10013",2123343507,http://www.chinatowncardiology.com/,4.7,452.0,Medical clinic,"Cardiologist, Medical clinic",40.7175205,-74.00081449999999,10013,outscraper,,,ChIJWwJ_siBawokR04sN38wsFk4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnzRNlMIWFOOc2TFUhyfhg-V_5MGBLKDIGw9DvlXaOWWd92KWpkaEBfGA406XIpKmktALCcoBryU1139x3po4Rktzml3h5WbZZS0i_N8B_11yxo3ytKvIlIaw1AurK7ahNcG2r=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJWwJ_siBawokR04sN38wsFk4&q=*&authuser=0&hl=en&gl=US,http://www.chinatowncardiology.com/schedule,"https://www.google.com/maps/place/Chinatown+Cardiology/@40.7175205,-74.00081449999999,14z/data=!4m8!1m2!2m1!1sChinatown+Cardiology!3m4!1s0x89c25a20b27f025b:0x4e162cccdf0d8bd3!8m2!3d40.7175205!4d-74.00081449999999",True
Jersey City Open MRI,Jersey City,NJ,"3548 John F. Kennedy Blvd, Jersey City, NJ 07307",2016560003,https://umcmri.com/,4.6,585.0,MRI center,"MRI center, X-ray lab",40.752758199999995,-74.05143389999999,07307,outscraper,,,ChIJKcfmwSZXwokR7cfW49LXe_g,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOiEvVxQdRe6wg20Wf6oszZ2lOfXfp46EULidjrSJ5UUXZRpDChbl-s2vUiZyN-4J1YtA3XhFuQ1o4To_E6yBEIZlHoKcGIB6WKH4HWt14Y8EbqetfttjVDpma1ao8Nn_A_KHf=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJKcfmwSZXwokR7cfW49LXe_g&q=*&authuser=0&hl=en&gl=US,https://www.zocdoc.com/practice/urgent-medical-care-and-mri-63715?LocIdent=138842&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_14HUqMKMu0KitxpuvmZ7RB-lo_E30mev05OU-H_UyQmlTRvh-entity&rwg_token=AFd1xnHcDteBTfOOUFY3BsAPgKf5i5OwmQa7F5erIT2sbXnTt2aQOxHxR2kAN2tFIlI-OjE7UpAMqtackqLHGZ9IekZgqeacE_choactEl-C6268ZKo9h8w=,"https://www.google.com/maps/place/Jersey+City+Open+MRI/@40.752758199999995,-74.05143389999999,14z/data=!4m8!1m2!2m1!1sJersey+City+Open+MRI!3m4!1s0x89c25726c1e6c729:0xf87bd7d2e3d6c7ed!8m2!3d40.752758199999995!4d-74.05143389999999",True
Resilience Lab,New York,NY,"928 Broadway, New York, NY 10010",8337756252,http://www.resiliencelab.us/,3.3,81.0,Psychotherapist,Psychotherapist,40.7397084,-73.9894456,10010,outscraper,,,ChIJfyxXXUFZwokR9TB6vRZjzSo,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JK5M6bivGEioq2ok57YHTg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=158.06882&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJfyxXXUFZwokR9TB6vRZjzSo&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Resilience+Lab/@40.7397084,-73.9894456,14z/data=!4m8!1m2!2m1!1sResilience+Lab!3m4!1s0x89c259415d572c7f:0x2acd6316bd7a30f5!8m2!3d40.7397084!4d-73.9894456",True
Jersey City Medical Center,Jersey City,NJ,"355 Grand St, Jersey City, NJ 07302",2019152000,https://www.rwjbh.org/jersey-city-medical-center/,4.3,3391.0,Medical Center,Medical Center,40.7163016,-74.0503916,07302,outscraper,,,ChIJnVpl2LlQwokR7bK6pkKhvxU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLfBs4YRXTP0H1v-3FwFFvqv_JhWKI9DsKf7svHMFNsLHQFYVKCYsScesqGsb5TV3uJjzMOAvvo8C8Ntw9oaVJjfB3--HLJWPIR7wgjOntr-Yq2ExWDkJIdaKRBXPYI8VfcwKU=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJnVpl2LlQwokR7bK6pkKhvxU&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Jersey+City+Medical+Center/@40.7163016,-74.0503916,14z/data=!4m8!1m2!2m1!1sJersey+City+Medical+Center!3m4!1s0x89c250b9d8655a9d:0x15bfa142a6bab2ed!8m2!3d40.7163016!4d-74.0503916",True
Manhattan Medical Arts - W 13th St Union Square,New York,NY,"492 6th Ave, New York, NY 10011",6464549000,https://manhattanmedicalarts.com/,4.6,1757.0,Family practice physician,"Cardiologist, Allergist, Family practice physician, Medical clinic, Neurologist, Women's health clinic, STD clinic, STD testing service, Travel clinic, Weight loss service",40.736216999999996,-73.9974574,10011,outscraper,,,ChIJoY3UdWlZwokRQ43iRAdCqBw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVdkyW1FMXUW7bKOHcPEloGrqIYbxFGTgylxPh5Y3C1Blap643tjh9G7tRFHxCyA0cp3oEdJXpwf2U3JgItNQ4FasgtaspeP_Yh_QJLvtm1tGEOY7kcKVyWBn1XRabn6pqx04a9RizYRc=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJoY3UdWlZwokRQ43iRAdCqBw&q=*&authuser=0&hl=en&gl=US,https://forms.zebra.doctor/medical/5d1610b2302d3e68b24c878e,"https://www.google.com/maps/place/Manhattan+Medical+Arts+-+W+13th+St+Union+Square/@40.736216999999996,-73.9974574,14z/data=!4m8!1m2!2m1!1sManhattan+Medical+Arts+-+W+13th+St+Union+Square!3m4!1s0x89c2596975d48da1:0x1ca8420744e28d43!8m2!3d40.736216999999996!4d-73.9974574",True
The Hoffman Heart and Vascular Institute,Hartford,CT,"114 Woodland St 2nd Floor, Hartford, CT 06105",8607141265,https://www.trinityhealthofne.org/location/the-hoffman-heart-and-vascular-institute,4.6,45,Cardiologist,"Cardiologist, Surgeon",41.7741842,-72.69835429999999,06105,outscraper,,,ChIJmTsEwFdT5okRjx3psnvP6UY,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0aHebOroawwDQ0mHmUUVTQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=343.90082&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJmTsEwFdT5okRjx3psnvP6UY&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/The+Hoffman+Heart+and+Vascular+Institute/@41.7741842,-72.69835429999999,14z/data=!4m8!1m2!2m1!1sThe+Hoffman+Heart+and+Vascular+Institute!3m4!1s0x89e65357c0043b99:0x46e9cf7bb2e91d8f!8m2!3d41.7741842!4d-72.69835429999999",True
ECCA Cardiologists,Manchester,CT,"43 Middle Turnpike W, Manchester, CT 06040",8606479494,https://www.eccacardiologists.com/,3.2,19,Medical clinic,"Cardiologist, Medical clinic, Sleep clinic",41.783631,-72.5254137,06040,outscraper,,,ChIJEZoxu35X5okRbu1tL7oQm0A,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrQM0fFjetH8WuNrLbs0Ssi_Y5hTgJ6tGZshmg-YFjxi4LIRVLQV52B9j_5s0Q-qi_efX6Fmo90uQkxZO0BeRaAQo6JY85GY-CsKknlVJsfisSqJOvwIXropqiAA0dwt_y1Jw=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJEZoxu35X5okRbu1tL7oQm0A&q=*&authuser=0&hl=en&gl=US,https://www.eccacardiologists.com/,"https://www.google.com/maps/place/ECCA+Cardiologists/@41.783631,-72.5254137,14z/data=!4m8!1m2!2m1!1sECCA+Cardiologists!3m4!1s0x89e6577ebb319a11:0x409b10ba2f6ded6e!8m2!3d41.783631!4d-72.5254137",True
Collaborative Laboratory Services - West Hartford,West Hartford,CT,"345 N Main St #112, West Hartford, CT 06117",8605868126,https://www.trinityhealthofne.org/location/collaborative-laboratory-services-west-hartford,3.2,17,Laboratory,"Laboratory, Medical laboratory",41.785188999999995,-72.7479087,06117,outscraper,,,ChIJR3mpooKs54kRNouDaTKaez0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S16tYbIoRJuC4PG4v06PUQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=257.86&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJR3mpooKs54kRNouDaTKaez0&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Collaborative+Laboratory+Services+-+West+Hartford/@41.785188999999995,-72.7479087,14z/data=!4m8!1m2!2m1!1sCollaborative+Laboratory+Services+-+West+Hartford!3m4!1s0x89e7ac82a2a97947:0x3d7b9a3269838b36!8m2!3d41.785188999999995!4d-72.7479087",True
Accu Reference Medical Lab,East Hartford,CT,"677 Silver Ln, East Hartford, CT 06118",8602162150,https://accureference.com/,5.0,1,Medical laboratory,"Medical laboratory, Addiction treatment center, Blood testing service, Cancer treatment center, Diagnostic center, Drug testing service, Medical Center, Medical clinic, Physical therapist, Physical therapy clinic",41.7635642,-72.61423239999999,06118,outscraper,,,ChIJq4GZY4dT5okR5-ZPx9WmbQM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iEZIYAYPnvyA3tlwAanm0w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=270.6846&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJq4GZY4dT5okR5-ZPx9WmbQM&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Accu+Reference+Medical+Lab/@41.7635642,-72.61423239999999,14z/data=!4m8!1m2!2m1!1sAccu+Reference+Medical+Lab!3m4!1s0x89e65387639981ab:0x36da6d5c74fe6e7!8m2!3d41.7635642!4d-72.61423239999999",False
"Sabeena Arora, MD",Hartford,CT,"85 Seymour St #603, Hartford, CT 06106",8609721212,https://hartfordhealthcaremedicalgroup.org/SabeenaArora,5.0,34,Cardiologist,Cardiologist,41.7544767,-72.6820975,06106,outscraper,,,ChIJmTsEwFdT5okRTo4t8a7qQXY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAER6daBZVT8I8w3lkdoR_CHrSfVVat7fudTV_mOkoboUMPpW5UVjRF0i8en2Ut904947gnCu8QKg1QKtJbu_nZ7HXOMB-TaOLesv7l9YRlHKhRhbWeFoj61jS6t-u1Mp5XykTOd3w=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJmTsEwFdT5okRTo4t8a7qQXY&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Sabeena+Arora%2C+MD/@41.7544767,-72.6820975,14z/data=!4m8!1m2!2m1!1sSabeena+Arora%2C+MD!3m4!1s0x89e65357c0043b99:0x7641eaaef12d8e4e!8m2!3d41.7544767!4d-72.6820975",True
